video,caption,row_id,revised_caption,action_score,status,assigned_to,assigned_at,build_up,peak_start,peak_end,drop_off,peaks
downloaded_clips/_D9oML1HvVw_14263.mp4,A guy flips off a slack line and lands on his body.,14263,The moment when the guy lands on his body.,5.553471231460571,completed,,,11.62373,15.691375,17.091454,17.54434,"[{""build_up"": 11.62373, ""peak_start"": 15.691375, ""peak_end"": 17.091454, ""drop_off"": 17.54434, ""caption"": ""The moment when the guy lands on his body.""}]"
downloaded_clips/EL47wkhiOq8_24092.mp4,An older woman in gray shirt serve the ball and the girl in red hit it.,24092,The moment when the girl in red hits the ball.,5.553268790245056,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/jFp6ld_IGuY_8329.mp4,"Other men competes wrestling, and one man jumps and land on the border of a wrestling ring.",8329,The moment when the man on the right lands on the ground.,5.5483743190765376,completed,,,3.938398,5.642178,5.642178,6.258373,"[{""build_up"": 3.938398, ""peak_start"": 5.642178, ""peak_end"": 5.642178, ""drop_off"": 6.258373, ""caption"": ""The moment when the man\u00a0on\u00a0the\u00a0right lands on the ground.""}]"
downloaded_clips/Skz2tom_Ag0_11394.mp4,Another person is seen standing on the other side and then hit a ball to one another.,11394,The moment when the person hits a ball to one another.,5.5475242137908936,completed,,,2.335456,3.148773,3.148773,4.287452,"[{""build_up"": 2.335456, ""peak_start"": 3.148773, ""peak_end"": 3.148773, ""drop_off"": 4.287452, ""caption"": ""The moment when the person hits a ball to one another.""}]"
downloaded_clips/D5jLypnn6Ps_11432.mp4,She tries again and hits the ball this time.,11432,The moment when the person hits the ball.,5.5457539558410645,completed,,,0.0,3.142847,3.142847,8.911751,"[{""build_up"": 0.0, ""peak_start"": 3.142847, ""peak_end"": 3.142847, ""drop_off"": 8.911751, ""caption"": ""The moment when the person hits the ball.""}]"
downloaded_clips/nt4Ag91306U_27070.mp4,A person is throwing a tennis ball up in the air and hits the ball.,27070,The moment when the person hits the ball.,5.5457539558410645,completed,,,4.474053,7.557774,7.557774,9.771389,"[{""build_up"": 4.474053, ""peak_start"": 7.557774, ""peak_end"": 7.557774, ""drop_off"": 9.771389, ""caption"": ""The moment when the person hits the ball.""}]"
downloaded_clips/GEHPJEgMm_I_35189.mp4,He continues to perform this swing several times and hits the ball every time.,35189,The moment when the person in red hits the ball with a racket while jumping.,5.5457539558410645,completed,,,0.0,6.200689,6.200689,8.46395,"[{""build_up"": 0.0, ""peak_start"": 6.200689, ""peak_end"": 6.200689, ""drop_off"": 8.46395, ""caption"": ""The moment when the person\u00a0in\u00a0red hits the ball\u00a0with\u00a0a\u00a0racket\u00a0while\u00a0jumping.""}]"
downloaded_clips/HbXNXmCRFh4_15038.mp4,The man throws it to a dog who is balancing on a blue floating device and the dog hits it back to the man using his nose.,15038,The moment when the yellow ball hits the dog's face.,5.540945649147034,completed,,,0.0,1.019182,1.042095,1.926222,"[{""build_up"": 0.0, ""peak_start"": 1.019182, ""peak_end"": 1.042095, ""drop_off"": 1.926222, ""caption"": ""The moment when the yellow\u00a0ball\u00a0hits\u00a0the\u00a0dog's\u00a0face.""}]"
downloaded_clips/uuFJdgTT5kE_2748.mp4,The player in the white horse hit the ball.,2748,The moment when the player hits the ball.,5.539507985115051,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/lJeJ2LFna5o_4466.mp4,The ball returns and one of the players hits the ball.,4466,The moment when the player hits the ball.,5.539507985115051,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/yfjnahzAPSc_5669.mp4,A player hit a ball while other try to catch the ball.,5669,The moment when the player hits the ball.,5.539507985115051,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/nWpFumm3Z5g_9530.mp4,A player hits the ball while players try to stop.,9530,The moment when the player hits the ball.,5.539507985115051,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/a74RMGL_c8E_11882.mp4,"One of the players puts the ball down on a line, backs up, then takes his stick and hits the ball.",11882,The moment when the player hits the ball.,5.539507985115051,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/we6Ddq1ABcQ_31082.mp4,The man throws the ball and the player hits the ball which return behind the man.,31082,The moment when the player hits the ball.,5.539507985115051,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/lJeJ2LFna5o_33738.mp4,The player hits the ball three more times.,33738,The moment when the player hits the ball.,5.539507985115051,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/nfe_V3ei6ag_35200.mp4,An opposing player dives and hits the ball.,35200,The moment when the player hits the ball.,5.539507985115051,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/A1k7CSI7aRs_20600.mp4,"Outside as a group looks on, a man lifts a guy onto his shoulder and throws him on a table which breaks.",20600,The moment when the man does a backflip.,5.538390827178955,completed,,,5.205761,5.995676,6.137347,8.482189,"[{""build_up"": 5.205761, ""peak_start"": 5.995676, ""peak_end"": 6.137347, ""drop_off"": 8.482189, ""caption"": ""The moment when the man does\u00a0a\u00a0backflip.""}]"
downloaded_clips/54VcTlhF2H8_14346.mp4,"the man lands in the floor, greets and people applauds.",14346,The moment when the man lands in the floor.,5.5362992763519285,completed,,,6.406993,8.165946,8.245455,10.135937,"[{""build_up"": 6.406993, ""peak_start"": 8.165946, ""peak_end"": 8.245455, ""drop_off"": 10.135937, ""caption"": ""The moment when the man lands in the floor.""}]"
downloaded_clips/unz00-r84NY_32959.mp4,A boy swings and hits the ball out of the yard.,32959,The moment when the boy swings the bat.,5.527346134185791,completed,,,5.855041,7.269035,7.269035,11.087295,"[{""build_up"": 5.855041, ""peak_start"": 7.269035, ""peak_end"": 7.269035, ""drop_off"": 11.087295, ""caption"": ""The moment when the boy swings\u00a0the\u00a0bat.""}]"
downloaded_clips/LHe5cTzHB3o_17575.mp4,The boxer in black falls down and lands on his back and groans.,17575,The moment when the boxer lands on his back and groans.,5.524078035354614,completed,,,5.528898,7.214343,7.552861,11.275391,"[{""build_up"": 5.528898, ""peak_start"": 7.214343, ""peak_end"": 7.552861, ""drop_off"": 11.275391, ""caption"": ""The moment when the boxer lands on his back and groans.""}]"
downloaded_clips/8wB0BOjuyes_36144.mp4,The man in white hits the ball again.,36144,The moment when the man hits the ball again.,5.519482254981995,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/gh5di42-RJo_15087.mp4,A small boy wearing a black and red striped shirt is sitting with a drum set and playing drums.,15087,The moment when the boy hits the drum.,5.512256383895874,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/VOLBBe1br3Q_23976.mp4,Two women watching the game cheer after the batter hits the ball with his plank.,23976,The moment when the batter hits the ball with his plank.,5.510774731636047,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/YiBenqCKGcA_32938.mp4,A woman is doing flips on a mat.,32938,The moment when the woman does a backflip.,5.507532262802124,completed,,,0.0,0.89554,0.90332,1.675866,"[{""build_up"": 0.0, ""peak_start"": 0.89554, ""peak_end"": 0.90332, ""drop_off"": 1.675866, ""caption"": ""The moment when the woman does a backflip.""}]"
downloaded_clips/dMjOeGJBF9M_17834.mp4,The man then goes down the slide jumping off and attempting to go down again on the board and is successful.,17834,The moment when the board hits the ground.,5.499308776855468,completed,,,13.147478,19.615814,19.718053,21.48894,"[{""build_up"": 13.147478, ""peak_start"": 19.615814, ""peak_end"": 19.718053, ""drop_off"": 21.48894, ""caption"": ""The moment when the board\u00a0hits\u00a0the\u00a0ground.""}]"
downloaded_clips/jFp6ld_IGuY_38054.mp4,"A big man kicks another wrestler, then grabs his head a throw to the floor.",38054,The moment when the big man throws the wrestler to the floor.,5.49835844039917,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/IJ76Wtgg2g4_32892.mp4,When she is done with her performance she does a triple flip down off the bar and lands.,32892,The moment when the person lands after a triple flip.,5.497004652023315,completed,,,27.183911,28.256101,28.256101,32.2,"[{""build_up"": 27.183911, ""peak_start"": 28.256101, ""peak_end"": 28.256101, ""drop_off"": 32.2, ""caption"": ""The moment when the person lands after a triple flip.""}]"
downloaded_clips/yN3e-giBxns_33824.mp4,"The man lassos the calf, jumps off the horse, throws the calf on its side and quickly ties it up.",33824,The moment when the man throws the calf on its side.,5.491323947906494,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/EHianByJXXM_8229.mp4,He chases after the calf and throws it on the ground.,8229,The moment when he throws the calf on the ground.,5.48876256942749,completed,,,3.22904,5.609359,5.716103,9.919102,"[{""build_up"": 3.22904, ""peak_start"": 5.609359, ""peak_end"": 5.716103, ""drop_off"": 9.919102, ""caption"": ""The moment when he throws the calf on the ground.""}]"
downloaded_clips/jFp6ld_IGuY_4339.mp4,"Suddenly, a man jumps on the neck of a person and throw him to the floor.",4339,The moment when the man throws the person to the floor.,5.487495517730713,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/Wy0u0amd4Ko_24566.mp4,A boy in a white shirt swings his racket and hits the ball.,24566,The moment when the boy hits the ball.,5.487258195877075,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/mZ1Di2gg-I4_27221.mp4,The woman speeds it up a little and jumps and kicks and lands on her feet and continues on with her karate routine.,27221,The moment when the woman lands on her feet during her karate routine.,5.486706352233886,completed,,,7.483523,9.62419,9.62419,11.581701,"[{""build_up"": 7.483523, ""peak_start"": 9.62419, ""peak_end"": 9.62419, ""drop_off"": 11.581701, ""caption"": ""The moment when the woman lands on her feet during her karate routine.""}]"
downloaded_clips/a0YyuiZVtFU_39759.mp4,A karate instructor throws a student to the mat grabbing his collar.,39759,The moment when the karate instructor throws the student to the mat.,5.483993768692017,completed,,,6.46069,7.68946,7.835368,7.991909,"[{""build_up"": 6.46069, ""peak_start"": 7.68946, ""peak_end"": 7.835368, ""drop_off"": 7.991909, ""caption"": ""The moment when the karate instructor throws the student to the mat.""}]"
downloaded_clips/XhqFJNRt-5g_28142.mp4,He ropes a calf and throws it down onto the ground.,28142,The moment when the person throws the calf to the ground.,5.47820897102356,completed,,,5.748051,7.833873,7.962169,10.160935,"[{""build_up"": 5.748051, ""peak_start"": 7.833873, ""peak_end"": 7.962169, ""drop_off"": 10.160935, ""caption"": ""The moment when the person throws the calf to the ground.""}]"
downloaded_clips/Srpn1NaBueI_8891.mp4,"Then, the man rises the calf and throw on the ground and tie tie the calf.",8891,The moment when the man throws the calf on the ground.,5.47594141960144,completed,,,7.303309,10.846967,10.950194,12.077433,"[{""build_up"": 7.303309, ""peak_start"": 10.846967, ""peak_end"": 10.950194, ""drop_off"": 12.077433, ""caption"": ""The moment when the man throws the calf on the ground.""}]"
downloaded_clips/xzuQIbnXt2U_6217.mp4,The large man the picks up the person and throws him into the dirt and walks away.,6217,The moment when the man throws the person into the dirt.,5.475715160369873,completed,,,0.0,5.307137,5.383784,7.288063,"[{""build_up"": 0.0, ""peak_start"": 5.307137, ""peak_end"": 5.383784, ""drop_off"": 7.288063, ""caption"": ""The moment when the man throws the person into the dirt.""}]"
downloaded_clips/gU81ZXdYh7o_22809.mp4,He starts punching a punching bag.,22809,The moment when he throws a punch at the punching bag.,5.470234107971192,completed,,,0.750034,1.040823,1.085205,2.056665,"[{""build_up"": 0.750034, ""peak_start"": 1.040823, ""peak_end"": 1.085205, ""drop_off"": 2.056665, ""caption"": ""The moment when he throws a punch at the punching bag.""}]"
downloaded_clips/N6y3yXiVo24_30803.mp4,A little girl/toddler in a lime green hair bow and tutu stands outside under a tree and hits a pinata with a stick.,30803,The moment when the girl hits the pinata with a stick.,5.470149636268616,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/rOeNl9qIoVI_15203.mp4,He continues riding along the water in the kayak and doing flips in the water.,15203,The moment when the person lands after a flip in the water.,5.470010375976562,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/lsvZBtYMXZM_22537.mp4,The three continue to dance until the man in the black tank top picks the woman up and throws her to the ground and leaves the dance floor.,22537,The moment when the man throws the woman to the ground.,5.467877292633057,completed,,,8.567795,9.516146,9.664657,12.360263,"[{""build_up"": 8.567795, ""peak_start"": 9.516146, ""peak_end"": 9.664657, ""drop_off"": 12.360263, ""caption"": ""The moment when the man throws the woman to the ground.""}]"
downloaded_clips/NNZKinEXYc4_19918.mp4,A gymnast somersaults onto the balance beam to begin performance during an Olympic event.,19918,The moment when the gymnast lands on the balance beam.,5.467626142501831,completed,,,0.722938,4.592216,4.592216,4.592216,"[{""build_up"": 0.722938, ""peak_start"": 4.592216, ""peak_end"": 4.592216, ""drop_off"": 4.592216, ""caption"": ""The moment when the gymnast lands on the balance beam.""}]"
downloaded_clips/OzRxQDkrhTg_38558.mp4,"Another blue player gets the ball from out of bounds, puts it on the line and hits back into the game.",38558,The moment when the player hits the ground.,5.467413783073425,completed,,,0.0,1.200333,1.263357,2.192889,"[{""build_up"": 0.0, ""peak_start"": 1.200333, ""peak_end"": 1.263357, ""drop_off"": 2.192889, ""caption"": ""The moment when the player hits the ground.""}]"
downloaded_clips/tCQiu-qY9XA_23173.mp4,A close up is shown of the girl hitting a ball.,23173,The moment when the girl hits the ball.,5.465323805809021,completed,,,0.0,2.749829,2.749829,4.031357,"[{""build_up"": 0.0, ""peak_start"": 2.749829, ""peak_end"": 2.749829, ""drop_off"": 4.031357, ""caption"": ""The moment when the girl hits the ball.""}]"
downloaded_clips/TM4-Miytfv4_12006.mp4,"The guy lands on his back, rises, begins to leave the padded platform.",12006,The moment when the guy lands on his back.,5.463953828811645,completed,,,0.831224,7.153537,7.499848,13.344551,"[{""build_up"": 0.831224, ""peak_start"": 7.153537, ""peak_end"": 7.499848, ""drop_off"": 13.344551, ""caption"": ""The moment when the guy lands on his back.""}]"
downloaded_clips/KEJP4Uxa5m0_15911.mp4,She hits a ball with a stick.,15911,The moment when she hits a ball with a stick.,5.459003448486328,completed,,,5.245612,5.855634,5.855634,6.262582,"[{""build_up"": 5.245612, ""peak_start"": 5.855634, ""peak_end"": 5.855634, ""drop_off"": 6.262582, ""caption"": ""The moment when she hits a ball with a stick.""}]"
downloaded_clips/HYAlS44yzdo_2725.mp4,A man is seen spinning around and throwing a shot put in the air.,2725,The moment when the man throws the shot put in the air.,5.45742473602295,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/iAPv-QSvZF4_26190.mp4,She falls off the beam onto her back.,26190,The moment when she lands on her back after falling off the beam.,5.451856422424316,completed,,,5.392371,7.112218,7.112218,8.055402,"[{""build_up"": 5.392371, ""peak_start"": 7.112218, ""peak_end"": 7.112218, ""drop_off"": 8.055402, ""caption"": ""The moment when she lands on her back after falling off the beam.""}]"
downloaded_clips/cCqjsuJa2vk_11560.mp4,She throws the baton in the air and starts moving around the floor with it.,11560,The moment when she throws the baton in the air.,5.451195478439331,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/PWriIL3pTWY_5487.mp4,The man with out a shirt throws a barrel on the man in the black suit.,5487,The moment when the red man lands on the ground.,5.446589088439942,completed,,,0.0,1.555146,1.705539,3.190552,"[{""build_up"": 0.0, ""peak_start"": 1.555146, ""peak_end"": 1.705539, ""drop_off"": 3.190552, ""caption"": ""The moment when the red\u00a0man lands\u00a0on\u00a0the\u00a0ground.""}]"
downloaded_clips/D5jLypnn6Ps_11326.mp4,A girl opposite her hits the ball back.,11326,The moment when the girl hits the ball.,5.445691466331482,completed,,,2.316639,5.675607,5.705437,6.240406,"[{""build_up"": 2.316639, ""peak_start"": 5.675607, ""peak_end"": 5.705437, ""drop_off"": 6.240406, ""caption"": ""The moment when the girl hits the ball.""}]"
downloaded_clips/-wXbBZDSIa8_23353.mp4,The man flips the other man over and he lands on his back.,23353,The moment when the man lands on his back.,5.445330238342285,completed,,,3.183624,7.682837,7.923323,10.362353,"[{""build_up"": 3.183624, ""peak_start"": 7.682837, ""peak_end"": 7.923323, ""drop_off"": 10.362353, ""caption"": ""The moment when the man lands on his back.""}]"
downloaded_clips/A1k7CSI7aRs_25104.mp4,"Outside, a male back flips on a trampoline and lands on his face.",25104,The moment when the male lands on the ground.,5.443483066558837,completed,,,0.0,3.449832,3.449832,4.297034,"[{""build_up"": 0.0, ""peak_start"": 3.449832, ""peak_end"": 3.449832, ""drop_off"": 4.297034, ""caption"": ""The moment when the male lands on the\u00a0ground.""}]"
downloaded_clips/HNBiW2Nq318_19970.mp4,"The man then attempts a flip but lands on his stomach and falls off, walking away in pain and his jump shown again in slow motion.",19970,The moment when the man lands on his stomach.,5.44324140548706,completed,,,12.718333,15.433062,15.576269,19.599078,"[{""build_up"": 12.718333, ""peak_start"": 15.433062, ""peak_end"": 15.576269, ""drop_off"": 19.599078, ""caption"": ""The moment when the man lands on his stomach.""}]"
downloaded_clips/8wB0BOjuyes_8214.mp4,One of the men reach down with their stick and hits the ball that is on the grass and it goes rolling fast.,8214,The moment when the man hits the ball on the grass.,5.44128155708313,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/lnx8WSmcLF8_21269.mp4,"Then, the gymnast spins and jumps stand on the floor, then a flashback of the routine is presented.",21269,The moment when the gymnast lands on the floor.,5.440701961517334,completed,,,3.838643,8.550698,8.608859,12.744588,"[{""build_up"": 3.838643, ""peak_start"": 8.550698, ""peak_end"": 8.608859, ""drop_off"": 12.744588, ""caption"": ""The moment when the gymnast lands on the floor.""}]"
downloaded_clips/9VGxxRNOdbM_26984.mp4,"Then, the gymnast stand on his hand and jumps to land on the floor, while people applaud.",26984,The moment when the gymnast lands on the floor.,5.440701961517334,completed,,,7.00149,9.045131,9.170676,11.491713,"[{""build_up"": 7.00149, ""peak_start"": 9.045131, ""peak_end"": 9.170676, ""drop_off"": 11.491713, ""caption"": ""The moment when the gymnast lands on the floor.""}]"
downloaded_clips/fgkiHZ0nENg_9186.mp4,A group of people are seen standing around a yard when one hits a ball and another watches closely.,9186,The moment when a person hits the ball.,5.438134431838989,completed,,,11.826305,18.866939,18.961998,21.924008,"[{""build_up"": 11.826305, ""peak_start"": 18.866939, ""peak_end"": 18.961998, ""drop_off"": 21.924008, ""caption"": ""The moment when a person hits the ball.""}]"
downloaded_clips/SsAmEJvdpyU_32946.mp4,A man in a white shirt jumps down a flight of stairs.,32946,The moment when the man lands on the ground.,5.4367509365081785,completed,,,0.0,1.455177,1.562235,2.262722,"[{""build_up"": 0.0, ""peak_start"": 1.455177, ""peak_end"": 1.562235, ""drop_off"": 2.262722, ""caption"": ""The moment when the man lands on the ground.""}]"
downloaded_clips/axzmwzPQ134_1590.mp4,A person is seen hitting a ball on the grass followed by several others.,1590,The moment when a person hits a ball on the grass.,5.4342159032821655,completed,,,1.110142,4.642044,4.664343,4.969831,"[{""build_up"": 1.110142, ""peak_start"": 4.642044, ""peak_end"": 4.664343, ""drop_off"": 4.969831, ""caption"": ""The moment when a person hits a ball on the grass.""}]"
downloaded_clips/svG8RyP-OlU_20123.mp4,the man grabs a snowball from the floor and throw it to a woman.,20123,The moment when the man catches the snowball.,5.432293224334717,completed,,,9.09701,10.348103,10.488896,10.995368,"[{""build_up"": 9.09701, ""peak_start"": 10.348103, ""peak_end"": 10.488896, ""drop_off"": 10.995368, ""caption"": ""The moment when the man catches the snowball.""}]"
downloaded_clips/9S9hPRDwi24_7150.mp4,"A man uses the croquette bat to hit a ball, then places it back to the ground.",7150,The moment when the man hits the ball with the croquette bat.,5.42921769618988,completed,,,3.714509,5.340883,5.363425,5.57671,"[{""build_up"": 3.714509, ""peak_start"": 5.340883, ""peak_end"": 5.363425, ""drop_off"": 5.57671, ""caption"": ""The moment when the man hits the ball with the croquette bat.""}]"
downloaded_clips/6NQl2Vcf0P0_4227.mp4,the man lassos a cow and throws it to the ground.,4227,The moment when the black cow falls over onto the ground.,5.428281307220459,completed,,,0.0,1.889592,2.002473,3.157103,"[{""build_up"": 0.0, ""peak_start"": 1.889592, ""peak_end"": 2.002473, ""drop_off"": 3.157103, ""caption"": ""The moment when the black\u00a0cow\u00a0falls\u00a0over\u00a0onto\u00a0the\u00a0ground.""}]"
downloaded_clips/74AJ-1e1qGA_31149.mp4,"The two men then begin poolside horseplay, one of them throwing the other one into the pool.",31149,The moment when one man splashes into the pool.,5.427450656890869,completed,,,4.804696,7.551557,7.610986,10.551107,"[{""build_up"": 4.804696, ""peak_start"": 7.551557, ""peak_end"": 7.610986, ""drop_off"": 10.551107, ""caption"": ""The moment when one man\u00a0splashes into the pool.""}]"
downloaded_clips/8wDm37sdBCI_11057.mp4,A person is down below and is swinging a fabric and hitting it onto something.,11057,The moment when the person hits the fabric onto something.,5.42210590839386,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/qBqUu4_qOnU_19454.mp4,First she hits the pinata using the wooden stick and people clap.,19454,The moment when she hits the piñata with the wooden stick.,5.421703219413757,completed,,,0.0,4.935335,4.935335,8.139064,"[{""build_up"": 0.0, ""peak_start"": 4.935335, ""peak_end"": 4.935335, ""drop_off"": 8.139064, ""caption"": ""The moment when she hits the pi\u00f1ata with the wooden stick.""}]"
downloaded_clips/Mpph0kFsyZ0_31919.mp4,The shorter man takes a turn again and uses the same technique the taller man just demonstrated and throws the first one in bounds and then the second one very out of bounds.,31919,The moment when the man throws the ball.,5.420213460922241,completed,,,8.22884,9.047823,9.089081,10.629936,"[{""build_up"": 8.22884, ""peak_start"": 9.047823, ""peak_end"": 9.089081, ""drop_off"": 10.629936, ""caption"": ""The moment when the man throws the ball.""}]"
downloaded_clips/DjY-7jEpxZ0_27393.mp4,"In the middle of the circle,a woman is hitting a pinata wrapped in blue wall paper.",27393,The moment when the woman hits the pinata wrapped in blue wall paper.,5.417714953422546,completed,,,0.0,1.911238,1.951154,4.927678,"[{""build_up"": 0.0, ""peak_start"": 1.911238, ""peak_end"": 1.951154, ""drop_off"": 4.927678, ""caption"": ""The moment when the woman hits the pinata wrapped in blue wall paper.""}]"
downloaded_clips/lG5d8bCHLM4_4533.mp4,"Then she jumps down from the bars, smiling.",4533,The moment when she lands from the bars.,5.413684320449828,completed,,,6.50868,7.807864,7.956193,10.410067,"[{""build_up"": 6.50868, ""peak_start"": 7.807864, ""peak_end"": 7.956193, ""drop_off"": 10.410067, ""caption"": ""The moment when she lands from the bars.""}]"
downloaded_clips/NK0WynwKc34_5123.mp4,A small baby hits a bongo in a room.,5123,The moment when the baby hits the bongo in a room.,5.408484578132629,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/Srpn1NaBueI_16819.mp4,The gate opens and he ropes a small animal and throws it on the ground and ties its back lets.,16819,The moment when the person throws the animal on the ground.,5.406543064117432,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/1VDNFR3vQR4_13045.mp4,"One of the guys kicks the other one too hard and the one who got kicked gets mad, rips his gloves off of his hands, walks away and angrily throws his gloves.",13045,The moment when the person kicks the other person.,5.405836391448974,completed,,,2.974202,5.191665,5.239434,6.558362,"[{""build_up"": 2.974202, ""peak_start"": 5.191665, ""peak_end"": 5.239434, ""drop_off"": 6.558362, ""caption"": ""The moment when the person kicks\u00a0the\u00a0other\u00a0person.""}]"
downloaded_clips/xgb-qIgWHw0_14941.mp4,"A musician with a headset attached to his ears and over his mouth, begins to play a set of drums.",14941,The moment when the musician hits the drum.,5.404700875282288,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/XvFv0n2mJUk_7319.mp4,The standing man turns and throws the man on the mat behind them and backs up.,7319,The moment when the man throws the other man on the mat.,5.404351139068604,completed,,,0.0,7.027041,7.172495,9.779149,"[{""build_up"": 0.0, ""peak_start"": 7.027041, ""peak_end"": 7.172495, ""drop_off"": 9.779149, ""caption"": ""The moment when the man throws the other man on the mat.""}]"
downloaded_clips/xkIhTMJ_ThA_5525.mp4,The woman hits the ball and the other man walks in with a racket.,5525,The moment when the woman hits the ball.,5.40407931804657,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/e4XYZAs7tcs_8078.mp4,The man serves the ball and the woman quickly hits it.,8078,The moment when the woman hits the ball.,5.40407931804657,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/kFP91VjB1AI_5041.mp4,The ball bounces of many things around the door before landing straight into the red cup.,5041,The moment when the ball lands straight into the red cup.,5.401372957229614,completed,,,13.987376,17.30875,17.413905,17.658445,"[{""build_up"": 13.987376, ""peak_start"": 17.30875, ""peak_end"": 17.413905, ""drop_off"": 17.658445, ""caption"": ""The moment when the ball lands straight into the red cup.""}]"
downloaded_clips/NRdxsuSCJyM_39945.mp4,A scuba diver holds onto a rock as he throws a peace sign in the air.,39945,The moment when the scuba diver throws a peace sign in the air.,5.401042795181275,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/y0VZOcxbjRM_36197.mp4,A player from the cream team then hits the puck with her stick but is not very successful.,36197,The moment when the player hits the puck with her stick.,5.3956074714660645,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/yrCBN0tYjPE_13357.mp4,He does several flips and tricks.,13357,The moment when he lands after a flip.,5.3931064128875725,completed,,,9.963542,17.890302,18.0247,20.138717,"[{""build_up"": 9.963542, ""peak_start"": 17.890302, ""peak_end"": 18.0247, ""drop_off"": 20.138717, ""caption"": ""The moment when he lands after a flip.""}]"
downloaded_clips/exhsUZg_xQA_35286.mp4,man claps after the man make the jumps.,35286,The moment when the man lands after making the jumps.,5.392725896835326,completed,,,3.708579,4.979064,5.053655,7.912561,"[{""build_up"": 3.708579, ""peak_start"": 4.979064, ""peak_end"": 5.053655, ""drop_off"": 7.912561, ""caption"": ""The moment when the man lands after making the jumps.""}]"
downloaded_clips/1LdbczjQPII_36452.mp4,The throws a bowling ball off a bridge.,36452,The moment when the green bowling ball hits the ground.,5.39237117767334,completed,,,6.571412,8.043284,8.043284,9.322897,"[{""build_up"": 6.571412, ""peak_start"": 8.043284, ""peak_end"": 8.043284, ""drop_off"": 9.322897, ""caption"": ""The moment when the green\u00a0bowling\u00a0ball\u00a0hits\u00a0the\u00a0ground.""}]"
downloaded_clips/yWfTd8pRLgM_17957.mp4,She does several flips on a trampoline.,17957,The moment when she does a backflip.,5.385542821884155,completed,,,1.531348,1.813995,1.813995,2.203944,"[{""build_up"": 1.531348, ""peak_start"": 1.813995, ""peak_end"": 1.813995, ""drop_off"": 2.203944, ""caption"": ""The moment when she does\u00a0a\u00a0backflip.""}]"
downloaded_clips/HcPhIfhQLmA_32464.mp4,man throw the the kid in the bed and stands.,32464,The moment when the man throws the kid into the bed.,5.380589580535889,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
downloaded_clips/BD7txKlwoj8_34506.mp4,He tosses the ball and throws his hands in the air.,34506,The moment when he throws his hands in the air.,5.377433729171753,completed,,,7.872537,9.423962,9.475865,10.773343,"[{""build_up"": 7.872537, ""peak_start"": 9.423962, ""peak_end"": 9.475865, ""drop_off"": 10.773343, ""caption"": ""The moment when he throws his hands in the air.""}]"
downloaded_clips/sRgBK2_nb0I_35536.mp4,The man does a handstand and throws his open legs over the pommel.,35536,The moment when the man throws his open legs over the pommel.,5.376888227462769,completed,,,0.0,6.652946,6.911808,6.911808,"[{""build_up"": 0.0, ""peak_start"": 6.652946, ""peak_end"": 6.911808, ""drop_off"": 6.911808, ""caption"": ""The moment when the man throws his open legs over the pommel.""}]"
downloaded_clips/lsIiSTG2pn4_1077.mp4,A female hits the ball twice.,1077,The moment when the female hits the ball.,5.374371886253357,bad_quality,,,-1.0,-1.0,-1.0,-1.0,[]
